"IDs","Gender","Age","Latino","Race","Income","Marital","zip","city","state","latitude","longitude"
"CIPGJTTSP2E5",2,35,TRUE,5,5,"Single","93545","Lone Pine","CA",36.589514,-118.07367
"CIPGBWEN6Z23",2,58,FALSE,5,2,"Married","29379","Union","SC",34.714045,-81.60496
"CIPG443BKQI9",2,52,FALSE,5,6,"Single","85726","Tucson","AZ",32.202726,-110.945346
"CIPGGH59WD16",1,23,FALSE,3,3,"Single","87009","Cedarvale","NM",34.650925,-105.880597
"CIPG0DVZT7XE",2,56,FALSE,5,7,"Married","45750","Marietta","OH",39.426551,-81.44373
"CIPG94VJQQET",1,71,FALSE,4,1,"Single","28438","Evergreen","NC",34.430348,-78.91932
"CIPG1ER7HVGL",2,52,FALSE,4,3,"Married","44136","Strongsville","OH",41.312752,-81.83197
"CIPGTIII33WK",1,38,FALSE,5,6,"Single","54408","Aniwa","WI",45.03324,-89.28376
"CIPGOX50QF3U",2,42,FALSE,5,6,"Married","19388","West Chester","PA",39.96,-75.61
"CIPGCELAD0BD",2,32,FALSE,5,4,"Single","23919","Bracey","VA",36.567521,-78.12176
"CIPGT966IRNG",1,66,TRUE,5,5,"Single","69355","Melbeta","NE",41.781984,-103.51728
"CIPGNR1HGBA2",2,41,TRUE,5,6,"Married","07192","Newark","NJ",40.79185,-74.245241
"CIPGTDBA16XV",1,66,FALSE,5,7,"Married","66043","Lansing","KS",39.258624,-94.89859
"CIPGLR7LHFQM",1,45,FALSE,5,5,"Married","20413","Washington","DC",38.893311,-77.014647
"CIPG222X7BVF",1,71,FALSE,2,6,"Married","70459","Slidell","LA",30.42551,-89.881256
"CIPGYC8OP4NF",2,23,FALSE,3,4,"Single","95017","Davenport","CA",37.085986,-122.22638
"CIPGLFURRAO8",2,37,FALSE,5,3,"Single","40106","Big Spring","KY",37.788538,-86.231194
"CIPG27B2P2V6",1,29,FALSE,5,3,"Married","78711","Austin","TX",30.326374,-97.771258
"CIPGI50V4VRR",1,57,TRUE,5,5,"Single","53110","Cudahy","WI",42.948416,-87.86101
"CIPGSY9COXQ3",2,38,FALSE,2,4,"Married","67221","McConnell A F B","KS",37.628158,-97.26626
"CIPGLCK95OOE",2,58,TRUE,5,5,"Married","14613","Rochester","NY",43.182163,-77.63794
"CIPG35RNLG5Z",1,39,TRUE,5,3,"Single","46913","Bringhurst","IN",40.507086,-86.50127
"CIPGNTS44YNT",2,66,FALSE,5,3,"Married","01118","Springfield","MA",42.093144,-72.5291
"CIPG1MYQMOU0",1,56,FALSE,4,5,"Single","06031","Falls Village","CT",41.948694,-73.3296
"CIPGCUITISPH",2,44,FALSE,5,3,"Married","98815","Cashmere","WA",47.522546,-120.48966
"CIPGMLW3IGFT",1,28,FALSE,5,5,"Married","93218","Ducor","CA",35.842485,-119.01483
"CIPGL9B90BM9",1,58,TRUE,5,5,"Married","80836","Stratton","CO",39.29782,-102.59745
"CIPGVAFGWN8U",2,41,TRUE,5,7,"Single","85293","Casa Grande","AZ",32.85,-111.79
"CIPGOFA03B11",1,23,FALSE,5,4,"Single","05465","Jericho","VT",44.486113,-72.96317
"CIPGVR9PQP7L",2,38,TRUE,4,4,"Single","19605","Reading","PA",40.390943,-75.9375
"CIPGN6M69U33",2,64,FALSE,5,5,"Single","90834","Long Beach","CA",33.767817,-118.199401
"CIPGQU8FX0H2",2,56,FALSE,2,7,"Married","98256","Index","WA",47.84138,-121.50689
"CIPGW6ZWT9YH",2,23,FALSE,5,5,"Single","95102","San Jose","CA",37.189396,-121.705327
"CIPG4XUJLCCN",2,52,FALSE,3,4,"Single","34447","Homosassa Springs","FL",28.804911,-82.574264
"CIPGNHM9F91U",2,35,FALSE,5,4,"Single","75602","Longview","TX",32.474499,-94.712
"CIPGV4SVZ9AA",2,56,FALSE,2,6,"Single","36343","Gordon","AL",31.087556,-85.13116
"CIPGGWJ5WWQY",1,32,FALSE,5,5,"Married","08833","Lebanon","NJ",40.643314,-74.82345
"CIPGQPESR50W",1,52,FALSE,4,4,"Single","54952","Menasha","WI",44.212448,-88.40959
"CIPGFA8CE1DI",2,52,FALSE,5,6,"Married","48193","Riverview","MI",42.16,-83.21
"CIPGZAJMH275",2,44,FALSE,5,4,"Single","47531","Evanston","IN",38.056909,-86.82196
"CIPGLLYOQGP1",2,67,FALSE,5,5,"Married","86313","Prescott","AZ",34.706724,-112.39773
"CIPG1EO0KASJ",2,28,FALSE,5,2,"Married","03061","Nashua","NH",42.952124,-71.653939
"CIPGVKXSUJXP",1,54,FALSE,2,5,"Single","77643","Port Arthur","TX",29.962144,-93.867932
"CIPGTCV5JYDS",1,26,TRUE,2,4,"Married","11815","Hicksville","NY",40.754757,-73.601772
"CIPGXNRXWX7T",2,41,FALSE,5,2,"Married","49769","Pellston","MI",45.567787,-84.81464
"CIPGPT81L6EK",1,41,TRUE,1,4,"Single","19605","Reading","PA",40.390943,-75.9375
"CIPGNWPE97TO",1,32,FALSE,4,5,"Married","36273","Ranburne","AL",33.535491,-85.36312
"CIPG9VHBJOCY",2,54,FALSE,5,6,"Married","47955","Linden","IN",40.19705,-86.88781
"CIPG84OWQGGR",2,41,FALSE,5,5,"Single","60648","Peotone","IL",41.335445,-87.785286
"CIPG9V7ARUET",1,38,TRUE,2,5,"Married","37061","Erin","TN",36.301089,-87.68198
"CIPGHUMEKMFI",2,26,FALSE,3,5,"Married","47858","Lewis","IN",39.255569,-87.23587
"CIPGIS90FIT3",2,71,TRUE,5,6,"Single","52557","Fairfield","IA",41.016566,-91.96821
"CIPGF22N2TTQ",1,32,FALSE,5,2,"Married","54649","Oakdale","WI",43.971514,-90.361161
"CIPGB1UMDIA9",1,56,FALSE,5,4,"Single","56474","Pine River","MN",46.718997,-94.38716
"CIPGY8RX8S5W",1,29,FALSE,5,7,"Single","18067","Northampton","PA",40.693818,-75.48697
"CIPGFB5ZCD8A",2,66,FALSE,5,4,"Married","45218","Cincinnati","OH",39.264791,-84.5175
"CIPGB2U4R9PW",2,63,TRUE,1,4,"Single","52325","Parnell","IA",41.597014,-91.91805
"CIPGWDEV74JT",1,54,FALSE,5,5,"Single","42349","Horse Branch","KY",37.433703,-86.66952
"CIPG7LFO3BON",2,42,FALSE,5,3,"Married","59111","Billings","MT",45.978288,-108.194508
"CIPGY6BX5WL6",1,38,FALSE,5,6,"Single","40744","London","KY",37.060576,-84.071
"CIPG2FAGKWJR",2,71,TRUE,4,4,"Married","92226","Blythe","CA",33.59869,-114.652517
"CIPGQJP38DD4",1,34,FALSE,5,1,"Married","15674","Norvelt","PA",40.2071,-79.49619
"CIPGOUC0LABW",1,66,TRUE,3,1,"Married","56201","Willmar","MN",45.118846,-95.04504
"CIPG9GNZV3W7",1,52,FALSE,5,5,"Married","28388","Southern Pines","NC",35.280335,-79.432734
"CIPGG6RNN58Y",1,56,FALSE,5,5,"Single","85340","Litchfield Park","AZ",33.50835,-112.40523
"CIPGX3XUMQGL",1,29,TRUE,1,4,"Single","70401","Hammond","LA",30.517866,-90.47254
"CIPGOA6YYEFH",2,38,FALSE,2,4,"Married","20677","Port Tobacco","MD",38.501493,-77.03169
"CIPGS3PX301B",2,42,FALSE,3,1,"Married","93924","Carmel Valley","CA",36.447533,-121.68611
"CIPGXB4ATM86",1,23,TRUE,5,4,"Married","67050","Garden Plain","KS",37.663743,-97.68539
"CIPGZVPPNR1T",1,52,FALSE,3,5,"Single","98067","Bellevue","WA",47.617634,-122.140193
"CIPGJ3ADIRCB",2,63,FALSE,5,6,"Married","49866","Negaunee","MI",46.517192,-87.58245
"CIPGIAFVZZQP",2,52,FALSE,5,4,"Married","34280","Bradenton","FL",27.427213,-82.438689
"CIPG9RUSB8H9",1,42,FALSE,2,5,"Single","87747","Springer","NM",36.366344,-104.39211
"CIPGZUC6G4C6",2,32,FALSE,5,5,"Married","50662","Oelwein","IA",42.682886,-91.92182
"CIPGDG9P8F16",2,74,FALSE,5,4,"Single","12747","Hurleyville","NY",41.752458,-74.66996
"CIPGGKT3CHK6",2,32,FALSE,5,4,"Married","46791","Uniondale","IN",40.830096,-85.24399
"CIPG425P7IDI",1,56,FALSE,3,5,"Single","83523","Craigmont","ID",46.223309,-116.48168
"CIPG2NZL5L0P",1,28,FALSE,3,5,"Single","53702","Madison","WI",43.06956,-89.423861
"CIPG8PLL2CB9",2,29,TRUE,4,7,"Single","56130","Florence","MN",44.238659,-96.052227
"CIPGD9JNBHPB",1,66,FALSE,5,2,"Single","05154","Saxtons River","VT",43.139961,-72.50844
"CIPGTNVFY4FM",2,34,FALSE,3,5,"Married","05494","Westford","VT",44.608283,-73.00979
"CIPGY9VO47S8",1,41,FALSE,5,5,"Married","21113","Odenton","MD",39.079902,-76.70867
"CIPG4GT3UTSL",1,71,FALSE,5,5,"Married","81136","Hooper","CO",37.779885,-105.81264
"CIPGP370ZTFT",1,26,TRUE,5,2,"Married","03908","South Berwick","ME",43.234782,-70.77876
"CIPG55W1LN3C",2,37,FALSE,4,5,"Single","66078","Princeton","KS",38.49159,-95.26646
"CIPGQLLJA813",2,23,FALSE,5,7,"Married","44902","Mansfield","OH",40.759156,-82.51118
"CIPGPG3H0OMO",1,74,TRUE,5,4,"Married","02052","Medfield","MA",42.185571,-71.30476
"CIPG7W7Q947E",1,32,TRUE,5,2,"Married","92220","Banning","CA",33.920803,-116.87897
"CIPGKMUP15UC",2,31,TRUE,4,5,"Single","01438","East Templeton","MA",42.563367,-72.03498
"CIPGP92PW8NZ",2,42,FALSE,5,2,"Married","68660","Saint Edward","NE",41.574309,-97.86898
"CIPGHP67S7JS",2,56,FALSE,5,5,"Married","15466","Newell","PA",40.075617,-79.89611
"CIPG5ATKTLTP",1,29,TRUE,3,4,"Single","05901","Averill","VT",44.680771,-71.719436
"CIPGU6JE473D",2,57,FALSE,3,1,"Single","46536","Lakeville","IN",41.519839,-86.2795
"CIPGCM0JK2GO",1,23,FALSE,5,5,"Married","01346","Heath","MA",42.669255,-72.80494
"CIPGVZHMKOMG",1,66,TRUE,5,6,"Married","70039","Boutte","LA",29.900075,-90.38655
"CIPGHBRDAE1Q",1,32,FALSE,3,5,"Married","92620","Irvine","CA",33.714889,-117.7633
"CIPGPEDPIN9Z",1,32,FALSE,5,6,"Single","53058","Nashotah","WI",43.108775,-88.40276
"CIPGJZ3MG07F",1,39,FALSE,5,1,"Married","07969","Watchung","NJ",40.631652,-74.454547
"CIPG77ABX786",2,67,FALSE,5,5,"Single","15646","Jones Mills","PA",40.087243,-79.32665
"CIPGNQ0WIB9N",2,41,FALSE,5,7,"Single","67512","Alden","KS",38.238827,-98.31957
"CIPG0P79FEJV",2,56,FALSE,5,5,"Married","78207","San Antonio","TX",29.423932,-98.5235
"CIPGI62VMOTV",2,63,FALSE,5,1,"Married","93616","Del Rey","CA",36.657266,-119.59309
"CIPGIW17K0P7",1,35,FALSE,2,2,"Single","78593","Santa Rosa","TX",26.27109,-97.82904
"CIPGCWUUNAWX",2,44,FALSE,5,4,"Single","61201","Rock Island","IL",41.4903,-90.56956
"CIPGF6SWI2HV",1,66,FALSE,5,1,"Married","58072","Valley City","ND",46.934311,-98.02374
"CIPGDHMICOF2",2,54,FALSE,3,5,"Single","14211","Buffalo","NY",42.907358,-78.82355
"CIPGATFRAMFE",1,44,FALSE,5,5,"Married","95013","Coyote","CA",37.189396,-121.705327
"CIPG8FVLB8RW",1,61,FALSE,5,1,"Single","91716","City Of Industry","CA",33.786594,-118.298662
"CIPGYEDYP4I6",2,74,FALSE,3,5,"Married","66516","Netawaka","KS",39.626301,-95.72954
"CIPGUMBHMSTO",1,44,FALSE,4,5,"Single","33525","Dade City","FL",28.346914,-82.20293
"CIPGFHK5L6BC",2,23,FALSE,5,1,"Married","65339","Malta Bend","MO",39.180956,-93.37889
"CIPGYBLQOW92",2,51,TRUE,5,6,"Married","62060","Madison","IL",38.6807,-90.15411
"CIPGE8ALTV2I",1,32,FALSE,5,1,"Single","39067","Ethel","MS",33.127907,-89.46704
"CIPGVKHOPL1J",2,23,FALSE,5,5,"Married","50558","Livermore","IA",42.872099,-94.17339
"CIPG8ZOA0YC5",1,45,FALSE,5,1,"Single","65572","Swedeborg","MO",37.81186,-92.217391
"CIPGKJMG65U5",1,66,FALSE,4,1,"Married","48310","Sterling Heights","MI",42.563644,-83.07158
"CIPGIKNW2MD8",2,42,FALSE,5,5,"Married","24931","Crawley","WV",37.901788,-80.59452
"CIPGII8WF34B",2,56,FALSE,3,4,"Single","20041","Washington","DC",38.893311,-77.014647
"CIPG1944TCGJ",1,23,FALSE,5,1,"Married","34982","Fort Pierce","FL",27.393097,-80.3279
"CIPGUQYRNTL2",1,56,FALSE,5,4,"Married","13620","Castorland","NY",43.90707,-75.44761
"CIPGFZSYKC0F",2,61,FALSE,5,5,"Single","50225","Pleasantville","IA",41.381537,-93.27056
"CIPGCDPNRK2J",2,54,FALSE,5,1,"Single","22940","Free Union","VA",38.197583,-78.59304
"CIPG93DGBKBE",2,51,FALSE,5,5,"Married","70377","Montegut","LA",29.428462,-90.52556
"CIPGHHQY75EI",2,23,FALSE,3,6,"Single","55386","Victoria","MN",44.858595,-93.66341
"CIPGXLJ6LPTZ",1,22,TRUE,5,5,"Married","12944","Keeseville","NY",44.483465,-73.4801
"CIPGK1DO74W9",1,38,TRUE,4,4,"Single","14027","Brant","NY",42.57075,-79.030785
"CIPGSPPO84O2",2,28,FALSE,4,4,"Married","44646","Massillon","OH",40.805131,-81.50101
"CIPG8EGIHK5L",2,32,FALSE,5,4,"Single","97042","Mulino","OR",45.21307,-122.54321
"CIPGNR1N4G3I",1,26,TRUE,2,3,"Married","92859","Orange","CA",33.640302,-117.769442
"CIPGZGS9JDZD",2,61,FALSE,3,7,"Married","95569","Redcrest","CA",40.35983,-123.87105
"CIPG01GVO85K",2,35,FALSE,2,5,"Single","62930","Eldorado","IL",37.822259,-88.44456
"CIPG00VQWDBH",1,35,FALSE,4,1,"Married","85003","Phoenix","AZ",33.451143,-112.07838
"CIPGALQINDNF",2,34,TRUE,2,6,"Single","25724","Huntington","WV",38.413384,-82.277401
"CIPG8N1XKQ9J",2,56,TRUE,3,5,"Married","12007","Alcove","NY",42.482455,-73.936671
"CIPGRPW00AG9",2,34,FALSE,3,1,"Married","20052","Washington","DC",38.90014,-77.047899
"CIPGHV5BXZX5",2,57,TRUE,5,5,"Single","55962","Peterson","MN",43.762272,-91.8453
"CIPG8ZK9AARJ",2,29,FALSE,2,2,"Married","88130","Portales","NM",34.166231,-103.34255
"CIPGSCAXSALG",2,51,FALSE,5,6,"Single","17073","Newmanstown","PA",40.308675,-76.24974
"CIPG9VJD35OG",2,57,FALSE,5,4,"Married","54975","Royalton","WI",44.461926,-88.915027
"CIPGFQSCUENX",1,41,TRUE,5,6,"Single","48746","Millington","MI",43.274498,-83.53822
"CIPG1WZCY9RB",2,44,FALSE,5,3,"Married","55569","Osseo","MN",45.015914,-93.47188
"CIPG0FRUX9FP",2,63,TRUE,5,1,"Married","31905","Fort Benning","GA",32.37349,-84.90612
"CIPGEXHY5K69",1,38,TRUE,3,6,"Married","16059","Valencia","PA",40.702289,-79.93733
"CIPGVXOJVAQ0",2,54,FALSE,5,4,"Single","39478","Sandy Hook","MS",31.054236,-89.85553
"CIPGB7B4CRQH",2,67,FALSE,3,1,"Single","60423","Frankfort","IL",41.501178,-87.83875
"CIPG6YKIEARD",2,28,FALSE,5,6,"Single","78852","Eagle Pass","TX",28.716242,-100.48058
"CIPGJRX5LM8B",2,57,FALSE,5,4,"Married","44809","Bascom","OH",41.132988,-83.28328
"CIPGPFQJ1Y38",1,74,FALSE,4,4,"Single","65001","Argyle","MO",38.287405,-92.02352
"CIPGU0SLWNU3",1,38,FALSE,5,4,"Single","61237","Buffalo Prairie","IL",41.336752,-90.852226
"CIPG3CPNE4NP",2,52,FALSE,5,4,"Married","33625","Tampa","FL",28.069755,-82.55734
"CIPG1JSRQCV6",1,56,FALSE,5,5,"Married","31040","Dublin","GA",32.540073,-82.914974
"CIPG17ZKHASR",2,56,FALSE,5,7,"Single","84323","Logan","UT",41.684253,-111.783783
"CIPG1L52GZ0P",1,58,TRUE,2,4,"Married","53949","Montello","WI",43.792518,-89.34061
"CIPG8DTEXF9I",2,28,FALSE,5,5,"Married","59327","Forsyth","MT",46.077231,-106.68186
"CIPG7P95P0LP",2,66,FALSE,5,4,"Single","97068","West Linn","OR",45.361991,-122.64443
"CIPGR3WZGD11",1,26,FALSE,5,6,"Single","22096","Reston","VA",38.831813,-77.288755
"CIPG86JYZQXU",2,56,TRUE,5,5,"Single","16868","Pine Grove Mills","PA",40.726405,-77.911776
"CIPG7FU1PJHL",2,28,TRUE,5,5,"Single","49881","Sagola","MI",46.085875,-87.99607
"CIPGU8QKLVNN",2,64,FALSE,5,6,"Single","28704","Arden","NC",35.459869,-82.54142
"CIPG3E4CKU9N",2,34,FALSE,4,6,"Single","57770","Pine Ridge","SD",43.046493,-102.57323
"CIPGPZ973RS3",2,41,FALSE,5,6,"Single","37686","Piney Flats","TN",36.430799,-82.33344
"CIPG6KX0I6YA",2,56,FALSE,5,3,"Single","75633","Carthage","TX",32.145212,-94.31256
"CIPGFSEKWMC6",2,26,FALSE,3,4,"Married","77336","Huffman","TX",30.045495,-95.10714
"CIPG9WIN3QE8",2,71,TRUE,2,4,"Single","23063","Goochland","VA",37.69536,-77.99793
"CIPGPZS36ZPW",2,56,FALSE,5,5,"Single","30238","Jonesboro","GA",33.49348,-84.37871
"CIPGDGQ9CE5W",1,58,FALSE,5,4,"Single","05640","Adamant","VT",44.354296,-72.49053
"CIPGJ43R0VU5",2,44,FALSE,2,1,"Single","12422","Durham","NY",42.390291,-74.20164
"CIPGY68B1B48",1,34,FALSE,5,2,"Married","04336","Augusta","ME",44.315693,-69.818009
"CIPG5E8442RQ",2,26,FALSE,4,1,"Married","43106","Bloomingburg","OH",39.624916,-83.40267
"CIPG93HT9IZE",2,63,FALSE,4,5,"Single",NA,NA,NA,NA,NA
"CIPGWMYPH0GU",1,71,FALSE,4,3,"Single","59117","Billings","MT",45.978288,-108.194508
"CIPGXYAZ2EQN",1,64,TRUE,2,5,"Married","30303","Atlanta","GA",33.752856,-84.39013
"CIPG9D5RF4J7",2,64,TRUE,5,5,"Married","72801","Russellville","AR",35.278429,-93.13682
"CIPGA8C4J2SF",2,26,FALSE,5,1,"Married","70760","New Roads","LA",30.700337,-91.44032
"CIPG3KOJHZZP",2,22,TRUE,5,1,"Married","02567","Sagamore","MA",41.79197,-70.530852
"CIPG9NWBMPS8",1,32,FALSE,3,6,"Single","13647","Hannawa Falls","NY",44.608735,-74.973218
"CIPG5VDDZVCD",1,71,FALSE,2,2,"Single","17101","Harrisburg","PA",40.261839,-76.88279
"CIPGNAGTIKZ0",2,35,FALSE,5,2,"Single","59870","Stevensville","MT",46.53135,-114.03182
"CIPGQF7KRWO8",1,38,TRUE,5,5,"Single","84331","Portage","UT",41.909031,-112.32322
"CIPGTEIKZPG9",1,71,TRUE,5,5,"Single","47849","Fairbanks","IN",39.193884,-87.5449
"CIPGHFL87R6J",2,45,FALSE,5,4,"Married","24175","Troutville","VA",37.427597,-79.90595
"CIPGA0CMZNJL",2,35,TRUE,5,4,"Single","15116","Glenshaw","PA",40.533806,-79.96303
"CIPGEYAILI36",2,29,FALSE,5,3,"Single","15561","Sipesville","PA",40.096406,-79.090158
"CIPGLLPHNZUW",1,52,FALSE,5,5,"Married","25402","Martinsburg","WV",39.461663,-78.011472
"CIPGNLU1BPY2",1,35,TRUE,4,4,"Married","97868","Pilot Rock","OR",45.402303,-118.76751
"CIPGRJ9OW7NL",1,44,FALSE,2,3,"Married","46902","Kokomo","IN",40.450623,-86.12127
"CIPG0MPN77VM",2,71,FALSE,3,7,"Married","41828","Kite","KY",37.303276,-82.77851
"CIPG1RQA9GBD",1,42,FALSE,2,5,"Single","48721","Black River","MI",44.79652,-83.32907
"CIPGR5H9GTS6",2,35,TRUE,5,1,"Single","31749","Enigma","GA",31.439212,-83.34041
"CIPGLRB7LFPW",2,57,FALSE,5,7,"Single","62256","Maeystown","IL",38.30426,-90.135645
"CIPGE6ILWEA3",1,39,FALSE,5,6,"Married","58275","Reynolds","ND",47.67933,-97.121
"CIPG1X0L6V1K",1,44,FALSE,5,1,"Single","84199","Salt Lake City","UT",40.725946,-111.93942
"CIPGHNKOR7JI",1,28,FALSE,5,5,"Married","98055","Renton","WA",47.467422,-122.21005
"CIPG9YH4N7I8",2,61,FALSE,5,4,"Single","92880","Corona","CA",33.903803,-117.60221
"CIPG7PJ74EWC",1,45,FALSE,5,5,"Single","49947","Marenisco","MI",46.420235,-89.66518
"CIPGOBELQ1BQ",2,38,TRUE,5,4,"Single","77879","Somerville","TX",30.368922,-96.52359
"CIPGYS6BXCVV",2,67,FALSE,5,4,"Single","51545","Little Sioux","IA",41.812797,-96.03218
"CIPG277P5SML",1,63,FALSE,2,1,"Single","32343","Midway","FL",30.494878,-84.46259
"CIPGZW9GQZR9",1,74,FALSE,2,4,"Single","83619","Fruitland","ID",44.002031,-116.91129
"CIPGILJJOIPQ",2,41,FALSE,2,1,"Married","96753","Kihei","HI",20.771418,-156.45769
"CIPGVHDU86PI",1,56,FALSE,5,3,"Married","18175","Allentown","PA",40.585561,-75.621058
"CIPG2UIZ75IT",2,32,FALSE,3,4,"Single","43163","West Rushville","OH",39.7631,-82.447024
"CIPGZYICGJYP",1,67,TRUE,5,4,"Married","95158","San Jose","CA",37.189396,-121.705327
"CIPGA6CT4OM9",1,67,FALSE,5,3,"Single","37209","Nashville","TN",36.151324,-86.8559
"CIPGAI4HF4QM",1,22,FALSE,2,6,"Single","60303","Oak Park","IL",41.811929,-87.68732
"CIPG7W32BEE3",1,31,FALSE,4,3,"Married","59546","Zortman","MT",47.896703,-108.54135
"CIPGWYPGLGLQ",1,64,TRUE,5,2,"Married","72464","Saint Francis","AR",36.458348,-90.14377
"CIPGGJT3962A",2,32,FALSE,5,6,"Single","30132","Dallas","GA",33.945735,-84.84463
"CIPGAWW3QECT",2,63,FALSE,4,5,"Married","19462","Plymouth Meeting","PA",40.115959,-75.29257
"CIPGPDMAUXQL",2,38,FALSE,4,6,"Married","48063","Columbus","MI",42.85452,-82.68244
"CIPGG9FTAGP2",2,31,TRUE,5,6,"Married","26047","New Cumberland","WV",40.519953,-80.58925
"CIPG0UU5ZM6W",1,38,FALSE,4,6,"Married","25339","Charleston","WV",38.296818,-81.554655
"CIPGG4ZKFZEP",1,44,FALSE,4,6,"Married","27264","High Point","NC",36.080707,-80.0244
"CIPGC8PJ5ZL7",2,61,FALSE,5,5,"Married","95044","Redwood Estates","CA",37.189396,-121.705327
"CIPGO7S7LHHH",2,71,FALSE,5,5,"Married","65439","Bixby","MO",37.672965,-91.1097
"CIPGQH8MG8DD",2,38,FALSE,5,3,"Single","89311","Baker","NV",38.941805,-114.12592
"CIPGQ282AUQM",2,56,TRUE,5,3,"Married","62319","Camden","IL",40.147818,-90.74246
"CIPGZJ1YIH95",2,31,TRUE,5,6,"Single","26408","Mount Clare","WV",39.205852,-80.29416
"CIPGIJ7L6A0A",2,51,FALSE,2,4,"Single","35553","Double Springs","AL",34.146713,-87.39317
"CIPGI6M6ZVMX",2,52,FALSE,3,4,"Single","24974","Secondcreek","WV",37.665867,-80.44338
"CIPG5TL0SIR1",2,56,FALSE,3,5,"Married","55904","Rochester","MN",43.988708,-92.42937
"CIPGT13XNYOH",1,64,TRUE,5,3,"Single","57073","Wakonda","SD",43.005861,-97.0545
"CIPG5QPJIVAD",1,39,FALSE,5,2,"Married","22476","Hustle","VA",38.036866,-77.08033
"CIPGIU3Y053D",2,63,TRUE,5,1,"Single","65068","Prairie Home","MO",38.798727,-92.6068
"CIPG8D3DJX47",1,23,TRUE,3,5,"Single","71003","Athens","LA",32.642811,-93.01709
"CIPGIP9H4PNW",2,56,FALSE,3,7,"Single","61748","Hudson","IL",40.627948,-88.97711
"CIPGC7OALT1T",2,34,FALSE,5,7,"Married","99743","Healy","AK",64.010218,-149.10712
"CIPGJXYUHELK",1,34,FALSE,5,2,"Married","76246","Greenwood","TX",33.41798,-97.46457
"CIPGDJ614HD5",1,56,FALSE,5,4,"Single","78380","Robstown","TX",27.782255,-97.68609
"CIPG4HZH05JT",1,38,FALSE,2,1,"Single","16912","Blossburg","PA",41.676922,-77.0616
"CIPG7RWX4Y43",2,66,FALSE,5,2,"Single","04548","Georgetown","ME",43.810548,-69.74325
"CIPGK0HD82VZ",2,66,FALSE,5,2,"Single","23047","Doswell","VA",37.855002,-77.47011
"CIPGTSBRD5HE",2,57,TRUE,5,4,"Single","57401","Aberdeen","SD",45.46932,-98.49646
"CIPG0LHK9H6C",1,32,TRUE,5,1,"Married","61310","Amboy","IL",41.707588,-89.34371
"CIPGZDVVIHWZ",1,66,FALSE,3,2,"Married","49115","Harbert","MI",41.876483,-86.63715
"CIPGMWGPS3QC",2,29,FALSE,1,5,"Single",NA,NA,NA,NA,NA
"CIPGEY3JWKJ8",2,74,FALSE,5,1,"Single","82310","Jeffrey City","WY",42.444748,-107.7646
"CIPGP9XMDGVJ",2,32,FALSE,5,3,"Single","27858","Greenville","NC",35.579216,-77.33836
"CIPGATED66J8",2,23,FALSE,5,4,"Married","98059","Renton","WA",47.493031,-122.14169
"CIPG1G53TUEG",2,29,FALSE,1,2,"Married","72721","Combs","AR",35.829657,-93.8354
"CIPGHQZBT0SR",2,39,TRUE,5,4,"Single","74955","Sallisaw","OK",35.467031,-94.78647
"CIPGPMQSWVG7",1,34,FALSE,5,1,"Single","58420","Buchanan","ND",47.073601,-98.85843
"CIPG7JBGTB56",2,38,FALSE,5,3,"Single","75961","Nacogdoches","TX",31.626011,-94.60338
"CIPGXB6KQZ2O",2,71,FALSE,5,4,"Married","59248","Nashua","MT",48.13336,-106.33547
"CIPG8BIE2G43",2,66,FALSE,5,6,"Single","73080","Purcell","OK",35.017656,-97.39646
"CIPGINXFP40E",2,35,FALSE,2,5,"Married","91482","Van Nuys","CA",33.786594,-118.298662
"CIPGY7U997E8",2,38,FALSE,5,4,"Married","30906","Augusta","GA",33.387089,-82.01237
"CIPG7KDB4FYP",2,33,FALSE,5,1,"Single","02740","New Bedford","MA",41.634754,-70.93752
"CIPG6GAJH8RL",2,41,TRUE,2,4,"Married","43759","Morristown","OH",40.011338,-80.970135
"CIPGDRGQ0S8R",2,66,FALSE,3,5,"Married","47436","Heltonville","IN",38.978916,-86.4169
"CIPG7D8WZIZZ",2,35,FALSE,3,5,"Single","92323","Cima","CA",35.187237,-115.39727
"CIPGBRVITF7A",1,26,FALSE,5,2,"Single","62618","Beardstown","IL",40.005505,-90.42314
"CIPG9TXTFC6J",1,32,FALSE,5,7,"Married","18085","Tatamy","PA",40.740769,-75.25335
"CIPGRF1WAZ4S",2,34,FALSE,5,3,"Single","65672","Hollister","MO",36.600309,-93.23552
"CIPGYRI90EG3",1,32,FALSE,2,4,"Single","29810","Allendale","SC",33.010041,-81.33069
"CIPG8ZUY4Q2B",2,56,TRUE,5,6,"Single","14904","Elmira","NY",42.072024,-76.80393
"CIPG8F4MLFED",1,54,FALSE,5,5,"Single","20004","Washington","DC",38.895268,-77.0276
"CIPGGHUNTIH0",2,52,FALSE,5,7,"Married","01368","Royalston","MA",42.671012,-72.16999
"CIPG65FBR1B1",2,52,FALSE,2,5,"Single","68785","Waterbury","NE",42.437174,-96.72103
"CIPGM9OHI4SW",2,32,TRUE,4,2,"Married","16731","Eldred","PA",41.957479,-78.39317
"CIPG2624CXUH",2,23,TRUE,2,2,"Married","94497","San Mateo","CA",37.534736,-122.32588
"CIPGKUM76OHY",2,22,FALSE,5,4,"Single","12190","Wells","NY",43.43305,-74.2901
