"StoreID","Longitude","Latitude","StoreName","Address","City","State","Phone.Number","POSInstalled","OwnershipStatus","TransactionTotal"
11119,-79.82472,34.188273,"McDonalds [WM]-Florence,SC","David H.McLeod & Beltline Dr [WM]"," Florence","SC"," (843) 662-5255","Old-school","Owned",1847257.249
11120,-79.8275995,34.1661099,"McDonalds-Florence,SC","1389 Celebration Blvd"," Florence","SC"," (843) 667-9887","Installed","Franchise",1963673.359
11121,-79.868395,34.157038,"McDonalds-Florence,SC","3805 W Palmetto St"," Florence","SC"," (843) 679-0167","Installed","Franchise",1798380.602
11122,-79.7644608,34.1657178,"McDonalds PlayPlace-Florence,SC","1540 S Irby St"," Florence","SC"," (843) 662-6762","Old-school","Owned",2282528.939
11123,-79.7975425,34.2281073,"McDonalds PlayPlace-Florence,SC","1908 W Lucas St"," Florence","SC"," (843) 669-4546","Installed","Franchise",1759398.246
11124,-79.8082898,34.1877317,"McDonalds PlayPlace-Florence,SC","2016 W Palmetto"," Florence","SC"," (843) 669-4012","Installed","Owned",1414480.418
11125,-79.7003044,34.2597645,"McDonalds PlayPlace-Florence,SC","2961 Williston Rd"," Florence","SC"," (843) 679-3365","Installed","Franchise",2463412.543
11126,-80.9916237,35.0601446,"McDonalds PlayPlace-Fort Mill,SC","2883 W Highway 160"," Fort Mill","SC"," (803) 548-1066","Installed","Franchise",1618123.311
11127,-81.640956,35.0585155,"McDonalds PlayPlace-Gaffney,SC","1501 E Frederick St"," Gaffney","SC"," (864) 487-7440","Installed","Franchise",2132676.353
11128,-81.6632587,35.0915022,"McDonalds PlayPlace-Gaffney,SC","1552 Floyd Baker Blvd"," Gaffney","SC"," (864) 489-8246","Installed","Owned",2068620.421
11129,-79.01261,33.5857,"McDonalds PlayPlace-Garden City,SC","2913 Hwy 17 Business"," Garden City","SC"," (843) 651-4448","Installed","Franchise",1930039.065
11130,-79.28841,33.37419,"McDonalds PlayPlace-Georgetown,SC","US 17 At Us 17a"," Georgetown","SC"," (843) 546-8758","Installed","Owned",1820803.193
11131,-80.063641,33.03399,"McDonalds [WM]-Goose Creek,SC","605 St James Ave [WM]"," Goose Creek","SC"," (843) 574-9294","Old-school","Owned",2377315.205
11132,-79.992323,32.9660893,"McDonalds-Goose Creek,SC","1741 Red Bank Rd"," Goose Creek","SC"," (843) 572-9671","Installed","Franchise",2119668.536
11133,-80.063798,33.035853,"McDonalds-Goose Creek,SC","609 Saint James Ave"," Goose Creek","SC"," (843) 863-1172","Old-school","Owned",1988476.429
11134,-80.03903,32.998911,"McDonalds PlayPlace-Goose Creek,SC","109 Goose Creek Blvd N"," Goose Creek","SC"," (843) 863-1301","Old-school","Owned",2100012.945
11135,-82.25684,34.82001,"McDonalds PlayPlace-Greenville,SC","2111 Woodruff Rd [Woodruff Rd. & Hwy 14]"," Greenville","SC"," (864) 234-5518","Old-school","Owned",1461059.789
11136,-82.4188971,34.7937296,"McDonalds-Greenville,SC","1706 White Horse Rd"," Greenville","SC"," (864) 220-9774","Old-school","Owned",1944312.235
11137,-82.3468749,34.8282148,"McDonalds-Greenville,SC","2443 Laurens Rd"," Greenville","SC"," (864) 297-9244","Old-school","Owned",1590815.088
11138,-82.4045615,34.8598193,"McDonalds-Greenville,SC","35 Rutherford St"," Greenville","SC"," (864) 370-0370","Installed","Franchise",2192035.427
11139,-82.2735142,34.8610458,"McDonalds-Greenville,SC","3618 Pelham Rd"," Greenville","SC"," (864) 297-9774","Installed","Owned",2113998.457
11140,-82.3045099,34.8299568,"McDonalds PlayPlace-Greenville,SC","1111 Woodruff Rd"," Greenville","SC"," (864) 297-1940","Old-school","Franchise",2471068.962
11141,-82.3541437,34.8849443,"McDonalds PlayPlace-Greenville,SC","2109 Wade Hampton Blvd"," Greenville","SC"," (864) 268-3633","Installed","Owned",2174521.985
11142,-82.3933553,34.823981,"McDonalds PlayPlace-Greenville,SC","2200 Augusta Road"," Greenville","SC"," (864) 233-0686","Installed","Franchise",1697744.721
11143,-82.3077779,34.7419216,"McDonalds PlayPlace-Greenville,SC","3 Cannon Dr"," Greenville","SC"," (864) 233-2532","Installed","Franchise",1450944.695
11144,-82.4297228,34.911101,"McDonalds PlayPlace-Greenville,SC","5050 Old Bunconbe Rd"," Greenville","SC"," (864) 246-9103","Old-school","Owned",2438962.428
11145,-82.4530497,34.8531398,"McDonalds PlayPlace-Greenville,SC","6103 White Horse Rd"," Greenville","SC"," (864) 269-6588","Installed","Franchise",1638010.198
11146,-82.3296278,34.8750584,"McDonalds PlayPlace-Greenville,SC","630 Howell Rd"," Greenville","SC"," (864) 268-1670","Old-school","Owned",1948060.567
11147,-82.1538667,34.1793542,"McDonalds-Greenwood,SC","1204 S Main St"," Greenwood","SC"," (864) 223-8308","Old-school","Owned",2059402.33
11148,-82.15122,34.2133,"McDonalds PlayPlace-Greenwood,SC","1326 By Pass 72 NE  Piedmont Plaza"," Greenwood","SC"," (864) 223-6336","Installed","Owned",1713614.021
11149,-82.18873,34.20707,"McDonalds PlayPlace-Greenwood,SC","502 72nd Byp NW"," Greenwood","SC"," (864) 223-8754","Installed","Franchise",2002059.124
11150,-82.2374072,34.915378,"McDonalds-Greer,SC","103 Hammett Bridge Rd"," Greer","SC"," (864) 879-0607","Installed","Owned",2179222.537
11151,-82.2740144,34.9368097,"McDonalds-Greer,SC","6125 Wade Hampton Blvd"," Greer","SC"," (864) 848-9458","Old-school","Owned",1661661.577
11152,-82.2878712,34.8923593,"McDonalds PlayPlace-Greer,SC","2137 Old Spartenburg Rd"," Greer","SC"," (864) 292-2818","Installed","Franchise",1234583.144
11153,-82.2340845,34.9488858,"McDonalds PlayPlace-Greer,SC","308 W Wade Hampton Blvd"," Greer","SC"," (864) 879-2612","Installed","Owned",2105625.335
11154,-81.1164528,32.8723938,"McDonalds PlayPlace-Hampton,SC","108 Hoover St"," Hampton","SC"," (803) 943-0034","Installed","Franchise",1556994.939
11155,-81.05514,32.31246,"McDonalds-Hardeeville,SC","I 95 & Rt 278 Exit 8"," Hardeeville","SC"," (843) 784-2885","Installed","Franchise",2079013.466
11156,-80.0631091,34.3607622,"McDonalds PlayPlace-Hartsville,SC","431 Hartsville Crossing Rd"," Hartsville","SC"," (843) 332-4752","Old-school","Owned",2055285.165
11157,-80.703256,32.214949,"McDonalds-Hilton Head Island,SC","Hwy 278 & Mathews Dr"," Hilton Head Island","SC"," (843) 681-8025","Old-school","Franchise",1759795.045
11158,-80.7568638,32.1563938,"McDonalds PlayPlace-Hilton Head Island,SC","50 New Orleans Rd"," Hilton Head Island","SC"," (843) 785-8025","Old-school","Owned",2015423.135
11159,-82.089305,35.041428,"McDonalds PlayPlace-Inman,SC","11961 Ashville Hwy"," Inman","SC"," (864) 472-4300","Installed","Owned",2101130.492
11160,-81.21398,34.123474,"McDonalds-Irmo,SC","1001 Dutch Fork Rd"," Irmo","SC"," (803) 781-3572","Installed","Franchise",2540245.372
11161,-81.1833577,34.0856146,"McDonalds PlayPlace-Irmo,SC","7417 Saint Andrews Rd"," Irmo","SC"," (803) 749-0418","Installed","Owned",2022010.306
11162,-80.090107,32.714904,"McDonalds-Johns Island,SC","3775 Maybank Hwy"," Johns Island","SC"," (843) 559-3932","Installed","Owned",2342600.171
11163,-79.442454,33.8095542,"McDonalds PlayPlace-Johnsonville,SC","367 S Georgetown Hwy"," Johnsonville","SC"," (843) 386-2023","Installed","Franchise",2473458.569
11164,-80.96206,34.13584,"McDonalds-Killian,SC","Killian Rd. & I-77"," Killian","SC"," (803) 735-8150","Installed","Franchise",2272308.723
11165,-79.8333556,33.6631635,"McDonalds PlayPlace-Kingstree,SC","102 N Longstreet St"," Kingstree","SC"," (843) 354-5449","Installed","Franchise",2693306.027
11166,-80.237157,33.011807,"McDonalds PlayPlace-Knightsville,SC","Central Ave. & Old Orangeburg Road"," Knightsville","SC"," (843) 851-8380","Old-school","Franchise",1473720.113
11167,-80.091445,32.999221,"McDonalds PlayPlace-Ladson,SC","330 College Park Blvd"," Ladson","SC"," (843) 572-1510","Installed","Franchise",1418515.154
11168,-79.7597609,33.8779083,"McDonalds PlayPlace-Lake City,SC","203 N. Ron Mcnair Blvd."," Lake City","SC"," (843) 394-2283","Installed","Franchise",2416869.009
11169,-81.042415,35.108562,"McDonalds-Lake Wylie,SC","4040 Charlotte Hwy"," Lake Wylie","SC"," (803) 831-8577","Old-school","Owned",1724138.782
11170,-81.082863,35.118679,"McDonalds-Lake Wylie,SC","5262 Hwy 557"," Lake Wylie","SC"," (803) 831-0577","Installed","Franchise",1709616.817
11171,-80.7704161,34.7339483,"McDonalds PlayPlace-Lancaster,SC","316 Lancaster By-pass"," Lancaster","SC"," (803) 283-3335","Old-school","Owned",2769058.538
11172,-79.5161705,34.336462,"McDonalds-Latta,SC","1364a Highway 38 W."," Latta","SC"," (843) 752-2060","Installed","Franchise",1792000.258
11173,-81.984773,34.493639,"McDonalds-Laurens,SC","922 East Main St"," Laurens","SC"," (864) 683-1518","Old-school","Owned",1795692.707
11174,-82.009568,34.5049433,"McDonalds PlayPlace-Laurens,SC","105 Fleming St"," Laurens","SC"," (864) 984-0321","Installed","Franchise",1987644.43
11175,-81.2322568,33.9561748,"McDonalds PlayPlace-Lexington,SC","1011 S Lake Dr"," Lexington","SC"," (803) 957-8808","Old-school","Owned",1687789.927
11176,-81.243579,33.986973,"McDonalds PlayPlace-Lexington,SC","250 Columbia Ave"," Lexington","SC"," (803) 359-5700","Old-school","Owned",1820805.482
11177,-81.1549421,33.9734959,"McDonalds PlayPlace-Lexington,SC","4364 Augusta Rd"," Lexington","SC"," (803) 808-6588","Installed","Franchise",1945757.877
11178,-78.880156,34.0679016,"McDonalds PlayPlace-Loris,SC","596 Hwy 701 N"," Loris","SC"," (843) 756-1772","Old-school","Franchise",1791037.225
11179,-80.6779497,34.2265756,"McDonalds PlayPlace-Lugoff,SC","906 Hwy 1 S"," Lugoff","SC"," (803) 438-6666","Old-school","Franchise",1830211.739
11180,-80.2146426,33.6900697,"McDonalds PlayPlace-Manning,SC","39 Sunset Dr"," Manning","SC"," (803) 435-4131","Old-school","Owned",2057592.67
11181,-79.7240616,34.1971823,"McDonalds PlayPlace-Marion,SC","2513 E Highway"," Marion","SC"," (843) 423-0104","Installed","Franchise",1947186.587
11182,-82.310383,34.7784129,"McDonalds PlayPlace-Mauldin,SC","114-m West Butler Road"," Mauldin","SC"," (864) 288-7696","Installed","Owned",2076402.995
11183,-79.9903371,33.2015342,"McDonalds PlayPlace-Moncks Corner,SC","375 N Hwy 52"," Moncks Corner","SC"," (843) 761-8763","Installed","Franchise",2469866.89
11184,-82.3881557,34.7145122,"McDonalds PlayPlace-Moonville,SC","7611 Augusta Rd"," Moonville","SC"," (864) 299-5402","Installed","Franchise",2160186.088
11185,-79.788184,32.861979,"McDonalds [WM]-Mount Pleasant,SC","3000 Proprietors Pl [WM]"," Mount Pleasant","SC"," (843) 881-6887","Old-school","Owned",1890383.333
11186,-79.787747,32.863971,"McDonalds-Mount Pleasant,SC","3060 Ironclad Alley"," Mount Pleasant","SC"," (843) 216-7299","Installed","Franchise",1635574.208
11187,-79.85497,32.812496,"McDonalds PlayPlace-Mount Pleasant,SC","1533 Johnny Dodds Blvd"," Mount Pleasant","SC"," (843) 884-0373","Old-school","Owned",1757801.302
11188,-78.8711797,33.7028993,"McDonalds-Myrtle Beach,SC","2200 N Kings Hwy"," Myrtle Beach","SC"," (843) 448-4935","Installed","Franchise",1840796.229
11189,-79.03306,33.62966,"McDonalds-Myrtle Beach,SC","9527 Highway 707 @ Homestown Rd."," Myrtle Beach","SC"," (843) 650-1826","Installed","Franchise",1317742.128
11190,-78.9156151,33.6673034,"McDonalds PlayPlace-Myrtle Beach,SC","2607 S Kings Hwy"," Myrtle Beach","SC"," (843) 448-4223","Installed","Franchise",2132236.881
11191,-78.870636,33.727078,"McDonalds PlayPlace-Myrtle Beach,SC","3451 Bougainville Rd"," Myrtle Beach","SC"," (843) 839-9000","Old-school","Owned",1703800.711
11192,-78.967213,33.759383,"McDonalds PlayPlace-Myrtle Beach,SC","370 Renee Dr"," Myrtle Beach","SC"," (843) 903-1807","Installed","Franchise",1742075.281
11193,-78.7855417,33.783683,"McDonalds PlayPlace-Myrtle Beach,SC","9595 N Kings Hwy"," Myrtle Beach","SC"," (843) 449-1150","Old-school","Owned",1574555.041
11194,-81.543664,34.29543,"McDonalds-Newberry,SC","I-26 at Exit 76"," Newberry","SC"," (803) 276-4145","Installed","Franchise",1898933.423
11195,-81.5966266,34.2832882,"McDonalds PlayPlace-Newberry,SC","1241 Wilson Rd"," Newberry","SC"," (803) 276-9960","Installed","Franchise",2125070.235
11196,-81.9598179,33.5000482,"McDonalds [WM]-North Augusta,SC","1201 Knox Ave [WM]"," North Augusta","SC"," (803) 613-0531","Old-school","Owned",1510420.278
11197,-81.9554632,33.5210154,"McDonalds PlayPlace-North Augusta,SC","1831 Georgia Ave"," North Augusta","SC"," (803) 279-3700","Installed","Franchise",1996770.369
11198,-81.907876,33.5003369,"McDonalds PlayPlace-North Augusta,SC","4403 Jefferson Davis Hwy"," North Augusta","SC"," (803) 593-8700","Installed","Franchise",1877023.724
11199,-80.0393588,32.937096,"McDonalds [WM]-North Charleston,SC","7400 Rivers Ave [WM]"," North Charleston","SC"," (843) 572-4336","Installed","Owned",2173624.744
11200,-80.017242,32.862879,"McDonalds-North Charleston,SC","2988 W. Montague Avenue"," North Charleston","SC"," (843) 744-0626","Old-school","Owned",1436914.965
11201,-79.982333,32.859037,"McDonalds-North Charleston,SC","3710 Rivers Ave"," North Charleston","SC"," (843) 566-9891","Installed","Franchise",1971162.054
11202,-80.043024,32.963466,"McDonalds-North Charleston,SC","8586 Rivers Ave"," North Charleston","SC"," (843) 824-5433","Installed","Franchise",1866541.122
11203,-80.018224,32.904561,"McDonalds PlayPlace-North Charleston,SC","5950 Rivers Ave"," North Charleston","SC"," (843) 566-9463","Installed","Franchise",1408409.787
11204,-80.0910144,32.906016,"McDonalds PlayPlace-North Charleston,SC","8401 Dorche Ster Rd"," North Charleston","SC"," (843) 760-2822","Old-school","Owned",2304644.201
11205,-78.6720692,33.8181864,"McDonalds PlayPlace-North Myrtle Beach,SC","100 Main St"," North Myrtle Beach","SC"," (843) 249-3212","Installed","Franchise",1863794.092
11206,-78.7393736,33.7985267,"McDonalds PlayPlace-North Myrtle Beach,SC","4815 Hwy 17 S"," North Myrtle Beach","SC"," (843) 361-4111","Installed","Owned",1891786.407
11207,-80.8258619,33.5553593,"McDonalds-Orangeburg,SC","3675 Saint Matthews Rd"," Orangeburg","SC"," (803) 536-1234","Installed","Franchise",1121794.36
11208,-80.851116,33.4908463,"McDonalds-Orangeburg,SC","595 John C Calhoun Dr"," Orangeburg","SC"," (803) 536-1111","Installed","Franchise",1419613.297
11209,-80.8821904,33.5209455,"McDonalds PlayPlace-Orangeburg,SC","2390 Chestnut Ne"," Orangeburg","SC"," (803) 536-5090","Installed","Franchise",2173199.015
11210,-80.390523,34.782687,"McDonalds-Pageland,SC","203 S Van Lingle Mungo Blvd"," Pageland","SC"," (843) 672-6221","Installed","Franchise",2086622.878
11211,-79.1220548,33.4460521,"McDonalds PlayPlace-Pawleys Island,SC","10425 Ocean Hwy"," Pawleys Island","SC"," (843) 235-2720","Old-school","Owned",1886510.994
11212,-82.7047952,34.884454,"McDonalds PlayPlace-Pickens,SC","425 E Main"," Pickens","SC"," (864) 878-4325","Installed","Franchise",2054630.508
11213,-82.4730199,34.7574964,"McDonalds-Piedmont,SC","108 Frontage Rd"," Piedmont","SC"," (864) 845-8907","Installed","Franchise",1894608.446
11214,-82.48001,34.78736,"McDonalds PlayPlace-Piedmont,SC","3435 Highway 153"," Piedmont","SC"," (864) 295-9095","Old-school","Owned",2213721.073
11215,-80.7233995,32.3776455,"McDonalds-Port Royal,SC","850 Parris Island Gateway"," Port Royal","SC"," (843) 524-8500","Old-school","Owned",2070692.31
11216,-81.0302078,34.7439203,"McDonalds PlayPlace-Richburg,SC","3084 Lancaster Hwy"," Richburg","SC"," (803) 789-3353","Old-school","Franchise",1955355.952
11217,-81.090051,34.981823,"McDonalds [WM]-Rock Hill,SC","4875 Old York Rd [WM]"," Rock Hill","SC"," (803) 324-8768","Installed","Franchise",1841944.359
11218,-81.0368002,34.9410739,"McDonalds-Rock Hill,SC","115 S Cherry Rd"," Rock Hill","SC"," (803) 327-1413","Installed","Franchise",1942930.395
11219,-81.003689,34.914897,"McDonalds-Rock Hill,SC","1232 E Main St"," Rock Hill","SC"," (803) 324-7076","Installed","Franchise",1802456.434
11220,-80.97731,34.940416,"McDonalds-Rock Hill,SC","1998 Dave Lyle Blvd"," Rock Hill","SC"," (803) 909-7090","Old-school","Franchise",1390766.619
11221,-80.9884551,34.9722486,"McDonalds-Rock Hill,SC","2600 N Cherry Rd"," Rock Hill","SC"," (803) 366-2259","Old-school","Owned",2411878.635
11222,-81.062053,34.950732,"McDonalds PlayPlace-Rock Hill,SC","511 S Herlong"," Rock Hill","SC"," (803) 324-7932","Installed","Franchise",1987261.616
11223,-80.47408,33.48683,"McDonalds PlayPlace-Santee,SC","Hwy 6 & I 95"," Santee","SC"," (803) 854-2634","Installed","Franchise",2330315.396
11224,-83.0003115,34.6857707,"McDonalds [WM]-Seneca,SC","1636 Sandifer Blvd [WM]"," Seneca","SC"," (864) 885-9500","Installed","Franchise",1751438.311
11225,-82.9849033,34.6927233,"McDonalds PlayPlace-Seneca,SC","1305 Sandifer Blvd"," Seneca","SC"," (864) 882-0444","Installed","Owned",2143749.237
11226,-82.25743,34.7265905,"McDonalds PlayPlace-Simpsonville,SC","1025 South Street"," Simpsonville","SC"," (864) 963-7703","Installed","Franchise",1561209.557
11227,-82.2561863,34.7140071,"McDonalds PlayPlace-Simpsonville,SC","692 Fairview Rd"," Simpsonville","SC"," (864) 228-3500","Installed","Franchise",2251046.689
11228,-82.2666127,34.7539492,"McDonalds PlayPlace-Simpsonville,SC","924 North East Main Street"," Simpsonville","SC"," (864) 962-5600","Old-school","Owned",2004506.278
11229,-78.96076,33.684596,"McDonalds PlayPlace-Socastee,SC","U.s. Hwy 17 Bypass"," Socastee","SC"," (843) 293-5858","Old-school","Owned",2258985.264
11230,-81.99299,34.935405,"McDonalds [WM]-Spartanburg,SC","141 Dorman Ctr Dr [WM]"," Spartanburg","SC"," (864) 576-3040","Old-school","Owned",2268597.346
11231,-81.8817381,34.9737426,"McDonalds [WM]-Spartanburg,SC","2151 E Main [WM]"," Spartanburg","SC"," (864) 579-1222","Old-school","Owned",1951209.742
11232,-81.929552,34.966901,"McDonalds PlayPlace-Spartanburg,SC","106 Garner Rd"," Spartanburg","SC"," (864) 585-9220","Old-school","Franchise",1901247.541
11233,-81.976779,34.923901,"McDonalds PlayPlace-Spartanburg,SC","1598 John B White Sr Blvd"," Spartanburg","SC"," (864) 576-0320","Old-school","Owned",2204666.854
11234,-81.961578,35.016692,"McDonalds PlayPlace-Spartanburg,SC","1917 Boiling Springs Rd"," Spartanburg","SC"," (864) 578-7070","Installed","Franchise",1906407.446
11235,-81.886344,34.921095,"McDonalds PlayPlace-Spartanburg,SC","199 Cedar Springs Rd"," Spartanburg","SC"," (864) 585-1900","Installed","Franchise",1894632.997
11236,-82.0191953,34.9909027,"McDonalds PlayPlace-Spartanburg,SC","2050 New Cut Rd"," Spartanburg","SC"," (864) 574-7277","Installed","Franchise",2198191.985
11237,-81.894908,35.022674,"McDonalds PlayPlace-Spartanburg,SC","2244 Chesnee Hwy"," Spartanburg","SC"," (864) 585-8002","Installed","Owned",1790339.69
11238,-81.973622,34.985043,"McDonalds PlayPlace-Spartanburg,SC","500 Hearon Cir"," Spartanburg","SC"," (864) 503-4026","Old-school","Owned",1979817.025
11239,-82.0008614,34.9356615,"McDonalds PlayPlace-Spartanburg,SC","7661 Greenville Hwy"," Spartanburg","SC"," (864) 576-8533","Old-school","Owned",1263240.351
11240,-80.6016261,33.1949565,"McDonalds PlayPlace-St George,SC","6005 W Jim Bilton Blvd"," St George","SC"," (843) 563-9218","Old-school","Owned",2021377.358
11241,-80.1522194,33.0373579,"McDonalds [WM]-Summerville,SC","1481 N Main St [WM]"," Summerville","SC"," (843) 851-1446","Installed","Owned",2209858.335
11242,-80.1730505,32.9526899,"McDonalds [WM]-Summerville,SC","9880 Dorchester Rd [WM]"," Summerville","SC"," (843) 875-1744","Installed","Franchise",1857150.44
